Date,Title,Processed Title,Sentence Title,Label Title,Score
2022-05-22,"Beijing Sees Record New Covid Cases, Reviving Lockdown Concerns",beijing see record new covid case revive lockdown concern,"Sentence: ""beijing see record new covid case revive lockdown concern"" → NEGATIVE (0.6744)",NEGATIVE,-1
2022-05-22,"Shanghai reopens some public transport, still on high COVID alert",shanghai reopen public transport still high covid alert,"Sentence: ""shanghai reopen public transport still high covid alert"" → POSITIVE (0.9837)",POSITIVE,1
2022-05-21,"Shanghai makes way towards COVID lockdown exit, Beijing plays defence",shanghai make way towards covid lockdown exit beijing play defence,"Sentence: ""shanghai make way towards covid lockdown exit beijing play defence"" → NEGATIVE (0.9916)",NEGATIVE,-1
2022-05-21,"COVID restrictions for migrants at U.S. border cannot end yet, judge rules",covid restrictions migrants us border cannot end yet judge rule,"Sentence: ""covid restrictions migrants us border cannot end yet judge rule"" → POSITIVE (0.7444)",POSITIVE,1
2022-05-19,Shanghai Finds First Covid Cases Outside Quarantine in Six Days,shanghai find first covid case outside quarantine six days,"Sentence: ""shanghai find first covid case outside quarantine six days"" → NEGATIVE (0.7459)",NEGATIVE,-1
2022-05-19,Some in Shanghai allowed out to shop; end of COVID lockdown in sight,shanghai allow shop end covid lockdown sight,"Sentence: ""shanghai allow shop end covid lockdown sight"" → POSITIVE (0.9457)",POSITIVE,1
2022-05-18,"China relaxes some COVID test rules for U.S., other travellers",china relax covid test rule us travellers,"Sentence: ""china relax covid test rule us travellers"" → POSITIVE (0.8906)",POSITIVE,1
2022-05-18,U.S. health secretary tests positive for COVID on trip to Berlin,us health secretary test positive covid trip berlin,"Sentence: ""us health secretary test positive covid trip berlin"" → POSITIVE (0.7199)",POSITIVE,1
2022-05-18,Biden not 'close contact' of daughter Ashley who tested positive for COVID,biden close contact daughter ashley test positive covid,"Sentence: ""biden close contact daughter ashley test positive covid"" → POSITIVE (0.5832)",POSITIVE,1
2022-05-18,Biden's daughter Ashley tests positive for COVID-19 -White House,biden daughter ashley test positive covid19 white house,"Sentence: ""biden daughter ashley test positive covid19 white house"" → POSITIVE (0.8341)",POSITIVE,1
2022-05-18,'Huge' pressure for Shanghai to stay COVID-free as lockdown end nears,huge pressure shanghai stay covidfree lockdown end near,"Sentence: ""huge pressure shanghai stay covidfree lockdown end near"" → POSITIVE (0.6045)",POSITIVE,1
2022-05-18,"When Africans asked for COVID shots, they didn't get them. Now they don't want them",africans ask covid shots didnt get dont want,"Sentence: ""africans ask covid shots didnt get dont want"" → NEGATIVE (0.9953)",NEGATIVE,-1
2022-05-17,Shanghai hits prized 'zero COVID' status but lockdown lingers,shanghai hit prize zero covid status lockdown linger,"Sentence: ""shanghai hit prize zero covid status lockdown linger"" → NEGATIVE (0.9977)",NEGATIVE,-1
2022-05-16,Coronavirus may be linked to cases of severe hepatitis in children,coronavirus may link case severe hepatitis children,"Sentence: ""coronavirus may link case severe hepatitis children"" → NEGATIVE (0.9959)",NEGATIVE,-1
2022-05-16,FDA declines to authorize common antidepressant as COVID treatment,fda decline authorize common antidepressant covid treatment,"Sentence: ""fda decline authorize common antidepressant covid treatment"" → NEGATIVE (0.9919)",NEGATIVE,-1
2022-05-16,"Lacking vaccines, N.Korea battles COVID with antibiotics, home remedies",lack vaccines nkorea battle covid antibiotics home remedy,"Sentence: ""lack vaccines nkorea battle covid antibiotics home remedy"" → NEGATIVE (0.9995)",NEGATIVE,-1
2022-05-16,N.Korea's Kim orders military to stabilise supply of COVID drugs,nkorea kim order military stabilise supply covid drug,"Sentence: ""nkorea kim order military stabilise supply covid drug"" → POSITIVE (0.9124)",POSITIVE,1
2022-05-16,Shanghai targets June COVID lockdown exit as China economy slumps,shanghai target june covid lockdown exit china economy slump,"Sentence: ""shanghai target june covid lockdown exit china economy slump"" → NEGATIVE (0.9905)",NEGATIVE,-1
2022-05-15,"N.Korea reports more deaths, says taking 'swift measures' against COVID outbreak",nkorea report deaths say take wift measure covid outbreak,"Sentence: ""nkorea report deaths say take wift measure covid outbreak"" → NEGATIVE (0.9994)",NEGATIVE,-1
2022-05-14,New Zealand Prime Minister Jacinda Ardern tests positive for COVID,new zealand prime minister jacinda ardern test positive covid,"Sentence: ""new zealand prime minister jacinda ardern test positive covid"" → NEGATIVE (0.7541)",NEGATIVE,-1
2022-05-14,"Shanghai hunkers down for final COVID battle, Beijing outbreak stubborn",shanghai hunker final covid battle beijing outbreak stubborn,"Sentence: ""shanghai hunker final covid battle beijing outbreak stubborn"" → NEGATIVE (0.9763)",NEGATIVE,-1
2022-05-13,Shanghai aims to defeat COVID over next week as Beijing hunkers down,shanghai aim defeat covid next week beijing hunker,"Sentence: ""shanghai aim defeat covid next week beijing hunker"" → NEGATIVE (0.9732)",NEGATIVE,-1
2022-05-13,N.Korea gets offers of aid to fight COVID as it lacks vaccines,nkorea get offer aid fight covid lack vaccines,"Sentence: ""nkorea get offer aid fight covid lack vaccines"" → NEGATIVE (0.9734)",NEGATIVE,-1
2022-12-05,Biden marks one million U.S. COVID deaths after losing political battles,biden mark one million us covid deaths lose political battle,"Sentence: ""biden mark one million us covid deaths lose political battle"" → NEGATIVE (0.9806)",NEGATIVE,-1
2022-12-05,COVID crisis could deepen N.Korea food shortages amid drought warnings,covid crisis could deepen nkorea food shortages amid drought warn,"Sentence: ""covid crisis could deepen nkorea food shortages amid drought warn"" → NEGATIVE (0.9872)",NEGATIVE,-1
2022-11-05,COVID claims 1 million U.S. lives,covid claim 1 million us live,"Sentence: ""covid claim 1 million us live"" → POSITIVE (0.9523)",POSITIVE,1
2022-11-05,"At mercy of zealous residential committees, Shanghai's locked-down vent frustration",mercy zealous residential committees shanghai lockeddown vent frustration,"Sentence: ""mercy zealous residential committees shanghai lockeddown vent frustration"" → NEGATIVE (0.9949)",NEGATIVE,-1
2022-10-05,WHO chief says China's zero-COVID policy not 'sustainable',chief say china zerocovid policy ustainable,"Sentence: ""chief say china zerocovid policy ustainable"" → NEGATIVE (0.9993)",NEGATIVE,-1
2022-10-05,"Analysis-Test, test, test? Scientists question costly mass COVID checks",analysistest test test scientists question costly mass covid check,"Sentence: ""analysistest test test scientists question costly mass covid check"" → NEGATIVE (0.9527)",NEGATIVE,-1
2022-10-05,Dropping zero-COVID policy in China without safeguards risks 1.5m lives - study,drop zerocovid policy china without safeguard risk 15m live study,"Sentence: ""drop zerocovid policy china without safeguard risk 15m live study"" → NEGATIVE (0.9999)",NEGATIVE,-1
2022-10-05,"Reuters wins Pulitzer for intimate, devastating images of India's pandemic",reuters win pulitzer intimate devastate image india pandemic,"Sentence: ""reuters win pulitzer intimate devastate image india pandemic"" → NEGATIVE (0.7525)",NEGATIVE,-1
2022-10-05,Texas doctor calls U.S. COVID deaths nearing 1 million 'mindblowing',texas doctor call us covid deaths near 1 million mindblowing,"Sentence: ""texas doctor call us covid deaths near 1 million mindblowing"" → NEGATIVE (0.9823)",NEGATIVE,-1
2022-09-05,"'Like a prison': Shanghai, Beijing ratchet up COVID restrictions",like prison shanghai beijing ratchet covid restrictions,"Sentence: ""like prison shanghai beijing ratchet covid restrictions"" → NEGATIVE (0.969)",NEGATIVE,-1
2022-08-05,Analysis-Shanghai COVID crisis puts political spotlight on key Xi ally,analysisshanghai covid crisis put political spotlight key xi ally,"Sentence: ""analysisshanghai covid crisis put political spotlight key xi ally"" → POSITIVE (0.9843)",POSITIVE,1
2022-08-05,"Grim search in blown-out Havana hotel, death toll at 26",grim search blownout havana hotel death toll 26,"Sentence: ""grim search blownout havana hotel death toll 26"" → NEGATIVE (0.9658)",NEGATIVE,-1
2022-08-05,"'Stop asking why': Shanghai tightens COVID lockdown, Beijing keeps testing",stop ask shanghai tighten covid lockdown beijing keep test,"Sentence: ""stop ask shanghai tighten covid lockdown beijing keep test"" → NEGATIVE (0.9587)",NEGATIVE,-1
2022-08-05,Shanghai tightens lockdown to hit zero-COVID goal by late May - sources,shanghai tighten lockdown hit zerocovid goal late may source,"Sentence: ""shanghai tighten lockdown hit zerocovid goal late may source"" → NEGATIVE (0.9885)",NEGATIVE,-1
2022-06-05,Shanghai says China's worst COVID outbreak under ,shanghai say china worst covid outbreak,"Sentence: ""shanghai say china worst covid outbreak"" → NEGATIVE (1.0)",NEGATIVE,-1
2022-05-05,Biden's daughter won't travel to Europe after contact with COVID-positive person,biden daughter wont travel europe contact covidpositive person,"Sentence: ""biden daughter wont travel europe contact covidpositive person"" → NEGATIVE (0.9947)",NEGATIVE,-1
2022-05-05,Native Americans fight to keep traditions alive after COVID,native americans fight keep traditions alive covid,"Sentence: ""native americans fight keep traditions alive covid"" → POSITIVE (0.9823)",POSITIVE,1
2022-05-05,'How did we catch it?': spread of COVID baffles locked-down Shanghai residents,catch spread covid baffle lockeddown shanghai residents,"Sentence: ""catch spread covid baffle lockeddown shanghai residents"" → NEGATIVE (0.9052)",NEGATIVE,-1
2022-05-05,"COVID led to 15 million deaths globally, not the 5 million reported - WHO",covid lead 15 million deaths globally 5 million report,"Sentence: ""covid lead 15 million deaths globally 5 million report"" → NEGATIVE (0.9997)",NEGATIVE,-1
2022-04-05,"Blinken tests positive for COVID, U.S. State Department says",blinken test positive covid us state department say,"Sentence: ""blinken test positive covid us state department say"" → NEGATIVE (0.9676)",NEGATIVE,-1
2022-04-05,Beijing steps up COVID curbs as virus spreads in China,beijing step covid curb virus spread china,"Sentence: ""beijing step covid curb virus spread china"" → POSITIVE (0.9714)",POSITIVE,1
2022-03-05,COVID worsens asthma in children; booster after infection not as beneficial vs Omicron,covid worsen asthma children booster infection beneficial vs omicron,"Sentence: ""covid worsen asthma children booster infection beneficial vs omicron"" → NEGATIVE (0.9387)",NEGATIVE,-1
2022-03-05,Some in Shanghai get out for a rare stroll; Beijing tightens COVID curbs,shanghai get rare stroll beijing tighten covid curb,"Sentence: ""shanghai get rare stroll beijing tighten covid curb"" → POSITIVE (0.9946)",POSITIVE,1
2022-02-05,"Hong Kong to further ease COVID curbs, bars to stay open until 2 a.m",hong kong ease covid curb bar stay open 2,"Sentence: ""hong kong ease covid curb bar stay open 2"" → POSITIVE (0.9478)",POSITIVE,1
2022-02-05,U.S. Vice President Harris to return to work after negative COVID test,us vice president harris return work negative covid test,"Sentence: ""us vice president harris return work negative covid test"" → NEGATIVE (0.9965)",NEGATIVE,-1
2022-02-05,Setback for Shanghai's COVID battle as Beijing ramps up mass testing,setback shanghai covid battle beijing ramp mass test,"Sentence: ""setback shanghai covid battle beijing ramp mass test"" → NEGATIVE (0.7013)",NEGATIVE,-1
2022-01-05,Greece lifts COVID curbs for travellers ahead of key summer season,greece lift covid curb travellers ahead key summer season,"Sentence: ""greece lift covid curb travellers ahead key summer season"" → POSITIVE (0.9952)",POSITIVE,1
2022-01-05,"COVID's new Omicron sub-lineages can dodge immunity from past infection, study says",covid new omicron sublineages dodge immunity past infection study say,"Sentence: ""covid new omicron sublineages dodge immunity past infection study say"" → NEGATIVE (0.9887)",NEGATIVE,-1
2022-04-30,Six Shanghai districts reach 'zero-COVID' status,six shanghai district reach zerocovid status,"Sentence: ""six shanghai district reach zerocovid status"" → NEGATIVE (0.9956)",NEGATIVE,-1
2022-04-30,"Shanghai marks COVID milestone, Beijing on edge",shanghai mark covid milestone beijing edge,"Sentence: ""shanghai mark covid milestone beijing edge"" → POSITIVE (0.9997)",POSITIVE,1
2022-04-30,Chinese Omicron-specific mRNA COVID vaccine candidate to be trialed in UAE,chinese omicronspecific mrna covid vaccine candidate trialed uae,"Sentence: ""chinese omicronspecific mrna covid vaccine candidate trialed uae"" → NEGATIVE (0.9637)",NEGATIVE,-1
2022-04-29,White House communications director tests positive for COVID-19,white house communications director test positive covid19,"Sentence: ""white house communications director test positive covid19"" → POSITIVE (0.5039)",POSITIVE,1
2022-04-29,U.S. likely to find out about next COVID booster by summer -Fauci,us likely find next covid booster summer fauci,"Sentence: ""us likely find next covid booster summer fauci"" → POSITIVE (0.9982)",POSITIVE,1
2022-04-29,Ukraine seeks urgent WHO meeting on impact of invasion on health,ukraine seek urgent meet impact invasion health,"Sentence: ""ukraine seek urgent meet impact invasion health"" → NEGATIVE (0.7056)",NEGATIVE,-1
2022-04-28,Shanghai Covid Cases Rise For First Time in Six Days,shanghai covid case rise first time six days,"Sentence: ""shanghai covid case rise first time six days"" → POSITIVE (0.6815)",POSITIVE,1
